sku_record_id,geo_market,brand_name,category,sub_category,product_portfolio,product_name,product_description,variant_flavor_scent,pack_size,form_factor,upc_or_gtin,retailer_sku_id,retailer,product_url,source_type,confidence,date_collected
CL-CA-ELTAMD-0444,Canada,EltaMD,Skin Care,Cleanser,EltaMD Skin Care,EltaMD Skin Recovery Essence Toner,"The EltaMD Skin Recovery Essence Toner is a soothing, hydrating, and detoxifying formula designed to restore your skin's natural pH balance. Powered by AAComplex, a patented blend of amino acids, this gentle toner helps repair the skin barrier, reducing redness and minimizing irritation. Malachite extract, a mineral-rich copper complex, protects against environmental aggressors while detoxifying t",n.a.,n.a.,Liquid,n.a.,DRM90126,dermacart.ca,https://dermacart.ca/products/eltamd-skin-recovery-essence-toner,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0445,Canada,EltaMD,Skin Care,Moisturizer,EltaMD Skin Care,EltaMD Skin Recovery Light Moisturizer,"EltaMD Skin Recovery Light Moisturizer is a lightweight, non-greasy formula designed to hydrate, restore, and protect all skin types, including acne-prone and sensitive skin. Powered by our patented AAComplex, it helps repair the skin barrier, reduce redness, and improve moisture retention. Enriched with Squalane, Coconut Fruit Extract, and Sodium Hyaluronate, this moisturizer nurtures dehydrated",n.a.,n.a.,Cream / Lotion,n.a.,DRM90127,dermacart.ca,https://dermacart.ca/products/eltamd-skin-recovery-light-moisturizer,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0446,Canada,EltaMD,Skin Care,Serum / Treatment,EltaMD Skin Care,EltaMD Skin Recovery Serum,"EltaMD Skin Recovery Serum is a powerful skincare treatment designed for dry and sensitive skin. Featuring twice the concentration of AAComplex Technology, it helps repair the skin barrier, reducing irritation and redness . Antioxidants like Vitamin E and Centella Asiatica (Cica) provide protection against environmental damage, while glycerin, hyaluronic acid, and vitamin B5 offer lightweight hydr",n.a.,n.a.,Serum / Treatment,n.a.,DRM90125,dermacart.ca,https://dermacart.ca/products/eltamd-skin-recovery-serum,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0447,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Clear Broad-Spectrum SPF 46,"SKIN TYPES - COMBINATION | DRY | OILY EltaMD UV Clear Broad Spectrum SPF 46 is formulated with 5% Niacinamide (Vitamin B3) to help reduce the appearance of blemishes and discoloration on your skin. This broad spectrum sunscreen contains micronized zinc oxide to protect your skin from damaging UVA (aging) and UVB (burning) rays. Ideal for daily use on various skin types, UV Clear is lightweight and",n.a.,1.7 Oz. / 48 g,Sunscreen,n.a.,ELT02500CS12,dermshop.ca,https://dermshop.ca/products/eltamd-uv-clear-broad-spectrum-spf-46,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0448,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Clear Broad-Spectrum SPF 46 (PRE-ORDER),"Please be advised that this item is currently out of stock, and the estimated return date will be June. Protect and nourish your skin with EltaMD UV Clear Broad-Spectrum SPF 46, a dermatologist-recommended sunscreen designed for acne-prone, combination, and oily skin . Formulated with 5% Niacinamide (Vitamin B3), it helps reduce the appearance of blemishes, discoloration, and redness. Micronized Z",n.a.,n.a.,Sunscreen,n.a.,DRM90115,dermacart.ca,https://dermacart.ca/products/eltamd-uv-clear-broad-spectrum-spf-46,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0449,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Clear SPF 46 Broad Spectrum,"EltaMD® UV Clear Broad-Spectrum SPF 46 sunscreen is formulated with 5% high-purity niacinamide (vitamin B3) to help reduce the appearance of blemishes, discoloration, and photo-damage. Niacinamide’s effect on blemishes such as acne, as well as skin discoloration, has been proven scientifically many times over. Niacinamide’s management of acne in several studies suggests it to be highly effective.",n.a.,n.a.,Sunscreen,n.a.,ELT02500-P,wedoskin.ca,https://wedoskin.ca/products/eltamd-uv-clear-spf46-broad-spectrum,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0450,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Clear Tinted Broad-Spectrum SPF 46,SKIN TYPES - COMBINATION | DRY | OILY | ACNE-PRONE | ROSACEA | HYPERPIGMENTATION EltaMD UV Clear Broad Spectrum SPF 46 is a lightweight sunscreen with a sheer tint to help even skin tone. Formulated with 5% Niacinamide (Vitamin B3) to help reduce the appearance of blemishes and discoloration on your skin for a more smooth appearance. This broad spectrum sunscreen contains micronized zinc oxide to,n.a.,1.7 Oz. / 48 g,Sunscreen,n.a.,ELT02520-P,dermshop.ca,https://dermshop.ca/products/eltamd-uv-clear-tinted-broad-spectrum-spf-46,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0451,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Clear Tinted Broad-Spectrum SPF 46,"EltaMD UV Clear Tinted Broad-Spectrum SPF 46 is a lightweight, hypoallergenic sunscreen designed for acne-prone, rosacea-prone, and sensitive skin. With 5% Niacinamide (Vitamin B3), it helps reduce blemishes and discoloration while promoting an even skin tone. This broad-spectrum sunscreen uses micronized zinc oxide to protect against harmful UVA and UVB rays. Its tinted formula smooths and blurs",n.a.,n.a.,Sunscreen,n.a.,DRM90116,dermacart.ca,https://dermacart.ca/products/eltamd-uv-clear-tinted-broad-spectrum-spf-46,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0452,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Clear Tinted SPF 46 Broad Spectrum,"Oil-free EltaMD UV Clear Tinted helps calm and protect sensitive skin types prone to discoloration and breakouts associated to acne and rosacea. It contains niacinamide (vitamin B3), hyaluronic acid and lactic acid, ingredients that promote the appearance of healthy-looking skin. Very lightweight and silky, it may be worn with makeup or alone. EltaMD UV Clear is also available in an untinted formu",n.a.,n.a.,Sunscreen,n.a.,ELT02520-P,wedoskin.ca,https://wedoskin.ca/products/eltamd-uv-clear-tinted-spf46-broad-spectrum,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0453,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Daily Broad-Spectrum SPF 40 (PRE-ORDER),"Protect and hydrate your skin with EltaMD UV Daily Broad-Spectrum SPF 40, a sheer, lightweight moisturizing sunscreen designed for daily use. Formulated with hyaluronic acid , it helps retain moisture, reduce fine lines, and improve skin texture. Featuring transparent zinc oxide and octinoxate, this broad-spectrum SPF 40 shields against UVA (aging) and UVB (burning) rays. The fragrance-free, parab",n.a.,n.a.,Sunscreen,n.a.,DRM90113,dermacart.ca,https://dermacart.ca/products/eltamd-uv-daily-broad-spectrum-spf-40,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0454,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Daily SPF 40 Broad Spectrum,"EltaMD® UV Daily Broad-Spectrum SPF 40 is a sheer, lightweight moisturizing sunscreen. It is formulated with hyaluronic acid to reduce the appearance of fine lines and wrinkles. The tinted and untinted products are based on the same popular, moisturizing formula. EltaMD UV Daily is ideal for daily use on normal and combination skin and can be used after microdermabrasion; chemical and glycolic pee",n.a.,n.a.,Sunscreen,n.a.,ELT02289-P,wedoskin.ca,https://wedoskin.ca/products/eltamd-uv-daily-spf40-broad-spectrum,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0455,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Daily Tinted Broad-Spectrum SPF 40,"SKIN TYPES - COMBINATION | DRY EltaMD UV Daily Broad Spectrum SPF 40 is a lightweight moisturizing sunscreen with a sheer tint to help even skin tone. Formulated with hyaluronic acid to help reduce the appearance of fine lines and wrinkles. It is ideal for daily use on normal, dry and combination skin. This broad spectrum sunscreen contains micronized zinc oxide to protect your skin from damaging",n.a.,1.7 Oz. / 48 g,Sunscreen,n.a.,ELT02269-P,dermshop.ca,https://dermshop.ca/products/eltamd-uv-daily-tinted-broad-spectrum-spf-40,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0456,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Daily Tinted Broad-Spectrum SPF 40,"EltaMD® UV Daily Tinted Broad-Spectrum SPF 40 is a sheer, lightweight moisturizing sunscreen. It is formulated with hyaluronic acid to reduce the appearance of fine lines and wrinkles. The tinted and untinted products are based on the same popular, moisturizing formula. EltaMD UV Daily is ideal for daily use on normal and combination skin and can be used after microdermabrasion; chemical and glyco",n.a.,n.a.,Sunscreen,n.a.,ELT02269-P,wedoskin.ca,https://wedoskin.ca/products/eltamd-uv-daily-tinted-spf40-broad-spectrum,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0457,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Daily Tinted Broad-Spectrum SPF 40 (PRE-ORDER),"Protect, hydrate, and enhance your skin with EltaMD UV Daily Tinted Broad-Spectrum SPF 40. This lightweight, sheer sunscreen provides broad-spectrum UVA/UVB protection while moisturizing dry and combination skin. Formulated with h yaluronic acid , it helps reduce fine lines and wrinkles by retaining moisture and boosting suppleness. Micronized zinc oxide shields against premature aging and sun dam",n.a.,n.a.,Sunscreen,n.a.,DRM90114,dermacart.ca,https://dermacart.ca/products/eltamd-uv-daily-tinted-broad-spectrum-spf-40,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0458,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Facial Broad-Spectrum SPF 35,"EltaMD UV Facial Broad-Spectrum SPF 35 is a lightweight, creamy, and moisturizing sunscreen designed for normal to dry skin . Enriched with transparent zinc oxide and vitamin E, it provides broad-spectrum protection against UVA (aging) and UVB (burning) rays while combating free radicals that accelerate skin aging. The non-comedogenic, fragrance-free formula glides effortlessly onto the skin, offe",n.a.,n.a.,Sunscreen,n.a.,DRM90117,dermacart.ca,https://dermacart.ca/products/eltamd-uv-facial-broad-spectrum-spf-35,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0459,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Facial SPF 30,"EltaMD® UV Facial Broad-Spectrum SPF 30+ is a lightweight, creamy and cosmetically elegant moisturizing facial sunscreen. Formulated for use every day, it provides moisturization while protecting against UVA (aging) and UVB (burning) rays. EltaMD UV Facial is appropriate for all skin types, especially moderate to dry. It is ideal for use after microdermabrasion; IPL treatments; chemical and glycol",n.a.,n.a.,Sunscreen,n.a.,ELT-014,wedoskin.ca,https://wedoskin.ca/products/eltamd-uv-facial-spf-30,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0460,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Physical Broad-Spectrum SPF 41 (PRE-ORDER),"EltaMD UV Physical is a 100% mineral sunscreen designed for oily to normal and sensitive skin. Infused with Zinc Oxide and Titanium Dioxide, it provides broad-spectrum UVA/UVB protection while a lightweight tint evens skin tone with a matte finish. Water-resistant for up to 40 minutes, this gentle, non-comedogenic formula also contains antioxidants like Linoleic Acid, Quercetin, and Thioctic Acid",n.a.,n.a.,Sunscreen,n.a.,DRM90118,dermacart.ca,https://dermacart.ca/products/eltamd-uv-physical-broad-spectrum-spf-41,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0461,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Physical SPF 41 (Tinted),"EltaMD UV Physical is an all mineral sunscreen for normal to oily skin. It is lightly tinted to even skin tone and provides excellent protection against UVA (again) and UVB (burning) rays. EltaMD UV Physical can be used alone or under makeup. It is fragrance-free, paraben free, hypoallergenic and non-comedogenic. Formulated for extra-sensitive and post-procedure skin, EltaMD UV Physical is safe fo",n.a.,n.a.,Sunscreen,n.a.,ELT02578-P,wedoskin.ca,https://wedoskin.ca/products/eltamd-uv-physical-spf41,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0462,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Physical Tinted Broad-Spectrum SPF 41,"SKIN TYPES - OILY | GOOD FOR MATURE SKIN EltaMD UV Physical is an all mineral sunscreen for normal to oily skin. It is lightly tinted to even skin tone and provides excellent protection against UVA (aging) and UVB (burning) rays. UV Physical can be used alone or under makeup. It is fragrance-free, paraben free, hypoallergenic, oil-free and non-comedogenic. How to use: Apply liberally 15 minutes be",n.a.,3 Oz. / 85 g,Sunscreen,n.a.,390205025787,dermshop.ca,https://dermshop.ca/products/eltamd-uv-physical-broad-spectrum-spf-41,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0463,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Sport Broad-Spectrum SPF 50,SKIN TYPES - COMBINATION | DRY | OILY | MATURE SKIN EltaMD UV Sport Broad-Spectrum SPF 50 Sunscreen is specially formulated for active lifestyles. This water-resistant (80 minutes) sunscreen that will not rinse off in water or drip into the eyes and sting. How to use: Apply liberally 15 minutes before sun exposure. Reapply after 80 minutes of swimming or sweating. Reapply immediately after towel d,n.a.,3 Oz. / 85 g,Sunscreen,n.a.,390205022878,dermshop.ca,https://dermshop.ca/products/eltamd-uv-sport-broad-spectrum-spf-50,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0464,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Sport Broad-Spectrum SPF 50,SKIN TYPES - COMBINATION | DRY | OILY | MATURE SKIN EltaMD UV Sport Broad-Spectrum SPF 50 Sunscreen is specially formulated for active lifestyles. This water-resistant (80 minutes) sunscreen that will not rinse off in water or drip into the eyes and sting. How to use: Apply liberally 15 minutes before sun exposure. Reapply after 80 minutes of swimming or sweating. Reapply immediately after towel d,n.a.,8 Oz. / 226 g,Sunscreen,n.a.,390205022885,dermshop.ca,https://dermshop.ca/products/eltamd-uv-sport-broad-spectrum-spf-50,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0465,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Sport Broad-Spectrum SPF 50+,"EltaMD UV Sport Broad-Spectrum SPF 50+ is a high-performance sunscreen designed for active lifestyles. Water-resistant for up to 80 minutes, this sweat-proof formula won’t drip into your eyes or sting, making it perfect for outdoor athletes, swimmers, and sports enthusiasts. Powered by 9% transparent zinc oxide and 7.5% octinoxate, it provides broad-spectrum UVA/UVB protection to help prevent sunb",n.a.,3oz,Sunscreen,n.a.,DRM90119,dermacart.ca,https://dermacart.ca/products/eltamd-uv-sport-broad-spectrum-spf-50,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0466,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Sport Broad-Spectrum SPF 50+,"EltaMD UV Sport Broad-Spectrum SPF 50+ is a high-performance sunscreen designed for active lifestyles. Water-resistant for up to 80 minutes, this sweat-proof formula won’t drip into your eyes or sting, making it perfect for outdoor athletes, swimmers, and sports enthusiasts. Powered by 9% transparent zinc oxide and 7.5% octinoxate, it provides broad-spectrum UVA/UVB protection to help prevent sunb",n.a.,8oz,Sunscreen,n.a.,DRM90120,dermacart.ca,https://dermacart.ca/products/eltamd-uv-sport-broad-spectrum-spf-50,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0467,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Sport SPF 50 (8 oz),"EltaMD® UV Sport Broad-Spectrum SPF 50 sunscreen is specially formulated for active lifestyles. It is a water-resistant (80 minutes) sunscreen that will not rinse off in water or drip into the eyes and sting. EltaMD UV Sport delivers broad-spectrum protection against UVA (aging) and UVB (burning) rays. Ideal for use by outdoor athletes and children, it is safe for all skin types. Size: 8 oz / 198",n.a.,n.a.,Sunscreen,n.a.,ELT02288-P,wedoskin.ca,https://wedoskin.ca/products/eltamd-uv-sport-spf-50-7-oz,Retailer listing,Medium,2026-08-31
CL-CA-ELTAMD-0468,Canada,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),EltaMD UV Sport SPF 50 Broad Spectrum (3 oz),"EltaMD® UV Sport Broad-Spectrum SPF 50 sunscreen is specially formulated for active lifestyles. It is a water-resistant (80 minutes) sunscreen that will not rinse off in water or drip into the eyes and sting. EltaMD UV Sport delivers broad-spectrum protection against UVA (aging) and UVB (burning) rays. Ideal for use by outdoor athletes and children, it is safe for all skin types. EltaMD UV Sport i",n.a.,n.a.,Sunscreen,n.a.,ELT02287-P,wedoskin.ca,https://wedoskin.ca/products/eltamd-uv-sport-spf50-broad-spectrum-water-resistant-80-minutes,Retailer listing,Medium,2026-08-31
CL-CA-FILORGA-0469,Canada,Filorga,Skin Care,Moisturizer,Filorga,Filorga Absolute Eye Correction Cream,n.a.,n.a.,n.a.,Cream / Lotion,n.a.,n.a.,filorga.com (brand store),https://ca.filorga.com/shop/page/4/,Brand site,Medium,2026-08-31
CL-CA-FILORGA-0470,Canada,Filorga,Skin Care,Moisturizer,Filorga,Filorga Absolute Wrinkle Correction Cream,n.a.,n.a.,n.a.,Cream / Lotion,n.a.,n.a.,filorga.com (brand store),https://ca.filorga.com/shop/page/2/,Brand site,Medium,2026-08-31
CL-CA-FILORGA-0471,Canada,Filorga,Skin Care,Other Skin Care,Filorga,Filorga Anti-ageing program,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,filorga.com (brand store),https://ca.filorga.com/shop/page/2/,Brand site,Medium,2026-08-31
CL-CA-FILORGA-0472,Canada,Filorga,Skin Care,Other Skin Care,Filorga,"Filorga Anti-ageing set that targets wrinkles on your face, day and night",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,filorga.com (brand store),https://ca.filorga.com/shop/page/3/,Brand site,Medium,2026-08-31
CL-CA-FILORGA-0473,Canada,Filorga,Skin Care,Other Skin Care,Filorga,Filorga Anti-aging multi-correction set,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,filorga.com (brand store),https://ca.filorga.com/shop/page/3/,Brand site,Medium,2026-08-31
CL-CA-FILORGA-0474,Canada,Filorga,Skin Care,Moisturizer,Filorga,Filorga Anti-wrinkle face cream,n.a.,n.a.,n.a.,Cream / Lotion,n.a.,n.a.,filorga.com (brand store),https://ca.filorga.com/shop/,Brand site,Medium,2026-08-31
CL-CA-FILORGA-0475,Canada,Filorga,Skin Care,Moisturizer,Filorga,Filorga Anti-wrinkle face gel-cream,n.a.,n.a.,n.a.,Paste / Gel,n.a.,n.a.,filorga.com (brand store),https://ca.filorga.com/shop/,Brand site,Medium,2026-08-31
CL-CA-FILORGA-0476,Canada,Filorga,Skin Care,Moisturizer,Filorga,Filorga Anti-wrinkle lotion,n.a.,n.a.,n.a.,Cream / Lotion,n.a.,n.a.,filorga.com (brand store),https://ca.filorga.com/shop/,Brand site,Medium,2026-08-31
